id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51834121,NLH Monastiraki | Deluxe Double Room with Balcony,160981038,Nlh,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978897,23.72657,Private room,103,1,1,2021-09-24,0.33,20,363,1,0206K134K0340101
51834602,"Homely apt in Neapoli, Exarcheia",154301094,Tegea,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98349,23.74001,Entire home/apt,22,1,6,2021-12-04,2.61,6,231,6,00000388908
51835504,NLH Monastiraki | Superior Loft Suite with Balcony,160981038,Nlh,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978897,23.72657,Private room,142,1,0,,,20,365,0,0206K134K0340101
51835539,NLH Monastiraki | Premium Suite,160981038,Nlh,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978897,23.72657,Private room,134,1,0,,,20,360,0,0206K134K0340101
51836311,☆Brand New Boho-Chic 1 BD Apt in Central Athens☆,153592692,Liroy & Tal,,ΓΚΑΖΙ,37.97656,23.71174,Entire home/apt,42,2,3,2021-11-21,0.87,15,268,3,00001344290
51836680,Social Friendly homm in Thiseio,29927830,Homm ®,,ΘΗΣΕΙΟ,37.977608,23.722055,Entire home/apt,48,2,7,2021-12-19,1.83,153,305,7,00001105191
51836922,Modernly Renovated Studio_Central Athens,1621474,Mint,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99605,23.72212,Entire home/apt,34,1,1,2021-09-19,0.31,82,364,1,00001326717
51837446,Cozy apartment in the heart of Athens,159865487,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97893,23.72396,Entire home/apt,65,1,1,2021-10-10,0.40,4,347,1,00001246850
51839436,Cozy suite in the heart of Athens,159865487,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97704,23.72467,Entire home/apt,65,1,0,,,4,346,0,00001246870
51840087,Lovely maisonette in Psyri with Acropolis view!,159865487,Chris,,ΘΗΣΕΙΟ,37.9779,23.72246,Entire home/apt,90,1,4,2021-11-03,1.76,4,352,4,00001246903
51851898,Bed in 4-beds room Monastiraki No. 27,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98147,23.72572,Shared room,12,1,2,2021-11-02,0.73,18,365,2,00001292622
51852068,Bed in 4 beds-room Monastiraki No. 26,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98351,23.72675,Shared room,12,1,0,,,18,365,0,00001292662
51852130,Bed in 4- beds-Room Monastirki No.25,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9834,23.72675,Shared room,12,1,3,2021-12-03,1.03,18,365,3,00001292622
51852169,Bed in 6 beds-room Monastiraki No. 17,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98149,23.72536,Shared room,10,1,2,2021-11-15,0.60,18,365,2,00001292659
51852203,Bed in 6 beds-room Monastiraki No. 23,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98336,23.72728,Shared room,10,1,0,,,18,365,0,00001292659
51852241,Bed in 6 beds-room Monastiraki No. 18,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98319,23.72682,Shared room,10,1,2,2021-09-30,0.53,18,365,2,00001292659
51852747,NLH Monastiraki | Cozy Double Room,160981038,Nlh,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9789,23.72657,Private room,75,1,0,,,20,360,0,0206K134K0340101
51853157,A LUXURY SUITΕ NEAR ACROPOLIS,419933484,Anthi,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96177,23.73057,Entire home/apt,47,2,16,2021-12-20,5.16,1,351,16,00001345239
51855748,Charming central apartment next to metro - Athens,420059798,Nikolas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.956261,23.727587,Entire home/apt,40,2,13,2021-12-20,4.19,1,344,13,00001342195
51858029,Egli Apartments in Plaka_Clio,419308516,Pepa,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97178,23.73171,Entire home/apt,42,1,0,,,4,365,0,00001220209
51858215,Egli Apartments in Plaka_Erato,419308516,Pepa,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97056,23.73151,Entire home/apt,42,1,0,,,4,365,0,00001220155
51858648,Egli Apartments in Plaka_Iro,419308516,Pepa,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97048,23.73037,Entire home/apt,47,1,0,,,4,365,0,00001220176
51858772,Egli Apartments in Plaka_Polixeni,419308516,Pepa,,ΑΚΡΟΠΟΛΗ,37.97187,23.72985,Entire home/apt,47,1,0,,,4,364,0,00001220080
51890660,Penthouse Luxury Suite Athens City Center & Hammam,414263861,Nikiou Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97709,23.72957,Private room,290,1,0,,,9,247,0,04068803669
51896421,Helios Luxury Suite Athens City Center,414263861,Nikiou Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97743,23.72796,Private room,250,1,1,2021-10-31,0.56,9,180,1,04068803669
51897000,Gaia Luxury Suite Athens City Center Patio View,414263861,Nikiou Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97919,23.72945,Private room,250,1,1,2021-09-17,0.31,9,282,1,04069803669
51897269,Grey Luxury Suite Athens City Center Street View,414263861,Nikiou Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97899,23.72759,Private room,170,1,0,,,9,252,0,04068803669
51897408,Agora Luxury Suite Athens City Center Hall View,414263861,Nikiou Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9793,23.72914,Private room,150,1,0,,,9,171,0,04068803669
51914114,Athens Central 2BR Apartment!,609596,Iraklis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96602,23.72452,Entire home/apt,55,1,9,2021-12-01,2.45,1,176,9,00001297621
51917383,Cozy apartment in Athens Downtown!,420512462,Dimitra,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95872,23.73608,Entire home/apt,59,2,3,2021-09-22,0.87,1,365,3,00012349864
51918413,"Adorable, well-appointed  apt in Central Athens",420517939,Aggelos,,ΠΑΓΚΡΑΤΙ,37.96352,23.74645,Entire home/apt,104,2,1,2021-10-03,0.37,2,0,1,00998899001
51920342,JACUZZI IN ROMANTIC APARTMENT NEAR THE ACROPOLIS,353412189,Viktor,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96424,23.72331,Entire home/apt,190,1,0,,,7,362,0,00001067860
51949631,ARIS Junior studio,323594998,Ari,,ΚΥΨΕΛΗ,38.00190326583109,23.735798099870664,Entire home/apt,52,1,0,,,7,354,0,00001213874
51949754,ARIS bright premium room with a balcony,323594998,Ari,,ΚΥΨΕΛΗ,38.00159958095418,23.734773560626852,Entire home/apt,42,1,4,2021-12-13,1.50,7,346,4,00001213874
51949824,ARIS bright corner premium room,323594998,Ari,,ΚΥΨΕΛΗ,38.0016897124652,23.734553843994476,Entire home/apt,42,1,1,2021-10-05,0.37,7,363,1,00001213874
51949943,ARIS King studio,323594998,Ari,,ΚΥΨΕΛΗ,38.00208,23.73598,Entire home/apt,44,1,1,2021-10-02,0.36,7,358,1,00001213874
51950057,ARIS amazing double bedroom apartment,323594998,Ari,,ΚΥΨΕΛΗ,38.00213,23.73585,Entire home/apt,57,1,0,,,7,365,0,00001213874
51950119,ARIS King Suite,323594998,Ari,,ΑΝΩ ΚΥΨΕΛΗ,38.00351351901957,23.734660235577632,Entire home/apt,91,1,0,,,7,357,0,00001213874
51958677,Juliet apartment- Όμορφο διαμ. κοντα σε νοσοκομεια,122556693,Juliet,,ΓΟΥΔΙ,37.98366,23.76385,Entire home/apt,40,1,5,2021-11-23,1.92,1,352,5,00001343590
51970544,"Penthouse, panoramic Acropolis view,closed parking",29913601,Ioannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95867,23.73001,Entire home/apt,55,3,3,2021-12-10,0.90,4,115,3,00001339678
51970661,Bed in 6 beds-room.Monastiraki No. 16,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98198,23.72514,Shared room,10,1,3,2021-11-17,0.93,18,365,3,00001292685
51970740,Bed in 6 beds room Monastiraki No.15,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9813,23.72527,Shared room,10,1,3,2021-11-23,1.76,18,178,3,00001292685
51970771,Bed in 4 beds room Monastiraki No. 24,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98141,23.72528,Shared room,12,1,1,2021-09-15,0.30,18,365,1,00001292685
51973841,"""The garden"" Koukaki Sunny 2bedrooms 2 Bath",402552805,Doukas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96635,23.72722,Entire home/apt,63,2,1,2021-11-01,0.57,3,139,1,00001350212
51974764,Athens Bright Suite by Cloudkeys,220022946,CloudKeys,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98819,23.76243,Entire home/apt,83,1,0,,,30,271,0,00001314906
51975397,"""'Acropolis at the palm of your hands'' apartment",92417478,Maria,,ΑΚΡΟΠΟΛΗ,37.97049,23.72288,Entire home/apt,625,2,0,,,1,365,0,00001339864
51976358,Cozy apartment centre of Athens near metro statio,260853760,Efi,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02101,23.73158,Entire home/apt,65,2,0,,,1,352,0,00001343458
51977243,Heart of Athens - 2 Modern Bedroom Condo,420952515,Anna Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97503,23.73065,Entire home/apt,95,2,8,2021-11-22,2.22,1,357,8,00001336980
52008615,"Stylish, modern apartment in Athens city centre.",5514289,Panagiotis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99676,23.72848,Entire home/apt,31,1,6,2021-11-12,1.84,1,329,6,00001339890
52017808,Absolute 2BR Apartment,20104194,Upstreet,,ΝΕΟΣ ΚΟΣΜΟΣ,37.961929,23.726397,Entire home/apt,75,2,5,2021-11-15,1.47,74,355,5,00001343300
52033106,"Urban Shiny Studio 6 - 5""min from historic center",90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.983475,23.731138,Entire home/apt,37,1,15,2021-12-04,4.74,39,80,15,00001340410
52048399,Work of Art Apartment @Pagrati,1621474,Mint,,ΠΑΓΚΡΑΤΙ,37.9649,23.7479,Entire home/apt,53,1,1,2021-09-12,0.29,82,267,1,00001326169
52048566,Contemporary & chic in Central Athens near cultural sites.,212011117,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98294,23.72981,Entire home/apt,76,2,3,2021-12-01,1.07,2,354,3,23141516170
52063137,Neo Luxury Suite,180896799,HCS HΩRIZΩN Cyprus Services,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974693,23.732157,Entire home/apt,61,1,1,2021-10-10,0.40,12,337,1,00001340102
52063494,Perla Luxury Suite Athens City Center Patio View,414263861,Nikiou Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9771,23.72958,Private room,150,1,0,,,9,243,0,04068803669
52063667,Koukaki Flat by Acropolis,421527462,Angelos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964985,23.724894,Entire home/apt,50,2,5,2021-10-17,1.46,1,365,5,00001309842
52063929,Artistic Neoclassical Lux Apt - Heart of Athens,1994077,Manos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.983322,23.723213,Entire home/apt,49,2,14,2021-11-28,4.08,1,356,14,00001342031
52067815,Royal Luxury Suite,180896799,HCS HΩRIZΩN Cyprus Services,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974693,23.732157,Entire home/apt,59,1,4,2021-11-12,1.69,12,353,4,00001340001
52067871,"Chic, Charming Central Athens Apt.",421573924,Panagiotis,,ΚΟΛΩΝΑΚΙ,37.9784,23.74324,Entire home/apt,59,2,1,2021-09-30,0.35,1,357,1,92837465105
52068779,Lovely Suite @ 5' from Syntagma Square,378074368,Silver Tree,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97996,23.73114,Entire home/apt,100,1,0,,,3,365,0,0000000
52070072,Modern Suite,31583327,Jason,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98983,23.72691,Entire home/apt,20,3,7,2021-11-28,2.10,3,268,7,12345678901
52078607,Stylish Luxury Apartment  Ampelokipi metro station,30888696,Chris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98518,23.75649,Entire home/apt,59,1,3,2021-12-12,1.32,2,352,3,00000002634
52083332,Bed in 4 beds room Monastiraki No.23,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98318,23.72745,Shared room,12,1,1,2021-09-21,0.32,18,365,1,00001292659
52083408,Bed in 4 beds room Monastiraki No. 2,413811028,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98163,23.72701,Shared room,12,1,0,,,18,365,0,00001292659
52087155,Lovely  studio in the heart of Athens with balcony,46262694,Sophia,,ΙΛΙΣΙΑ,37.97717,23.75213,Entire home/apt,32,2,7,2021-12-10,2.08,2,351,7,00001342296
52104425,Luxury penthouse with jacuzzi in central athens,269555513,Karim,,ΓΟΥΔΙ,37.98314,23.76208,Entire home/apt,119,2,1,2021-12-11,1,1,359,1,Exempt
52111726,Athens View Penthouse,178306516,Afroditi,,ΝΙΡΒΑΝΑ,38.01321,23.72644,Entire home/apt,51,1,2,2021-12-08,0.75,1,360,2,00001354495
52115640,LK15 - die echte Designerwohnung,375507998,Roman,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00267,23.73356,Entire home/apt,90,5,0,,,1,148,0,Exempt
52116295,ATHENS CENTER GARDEN FLAT,123231732,Panos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98994,23.73616,Entire home/apt,56,1,9,2021-11-15,2.87,2,266,9,00001340426
52118513,Anafiotika FOS Cycladic Home!,31290848,Nasos,,ΑΚΡΟΠΟΛΗ,37.971561,23.72891,Entire home/apt,59,2,22,2021-12-14,6.53,16,157,22,00001343261
52119115,Newly Renovated Entire Apartment At Kypseli Athens,4820849,Mehmet,,ΚΥΨΕΛΗ,38.00275,23.7442,Entire home/apt,33,2,1,2021-10-12,0.41,14,248,1,12345678000
52119531,Sapphire Apartment in The Centre of Athens.,421966528,Orbix,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96499,23.72445,Entire home/apt,40,2,3,2021-10-30,1.10,2,252,3,00001379077
52119635,MONK Deluxe Suite with Street View,421970068,Monk,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977264,23.727346,Entire home/apt,65,1,2,2021-12-12,2,4,365,2,00001269161
52120497,MONK Lifestyle Superior Suite with Street View,421970068,Monk,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97621,23.72792,Entire home/apt,65,1,3,2021-10-27,1.05,4,365,3,00001269177
52121131,MONK Lifestyle Superior Suite,421970068,Monk,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97624,23.72694,Entire home/apt,82,1,2,2021-10-22,0.67,4,365,2,00001269220
52121545,Amazing renovated apt in Central Athens near cultural sites.,421981790,Theodoros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97545,23.73408,Entire home/apt,86,3,4,2021-12-12,1.24,1,356,4,39682519674
52122867,Luxury 1 Bedroom apartment in the center,421993086,Sabina,,ΛΥΚΑΒΗΤΤΟΣ,37.98348,23.74312,Entire home/apt,140,2,0,,,1,364,0,Exempt
52124697,Amaltheia,346649977,Tourigo,,ΣΤΑΔΙΟ,37.96513,23.74307,Entire home/apt,700,3,7,2021-11-17,2.06,14,180,7,00001365417
52127883,Megaro orange flat,51124438,Matilda,,ΙΛΙΣΙΑ,37.97681,23.75735,Entire home/apt,70,2,3,2021-10-31,1.01,2,353,3,00001248359
52137849,Live like a local in 2BDR in Athens city center!,173384199,Giorgos,,ΠΕΤΡΑΛΩΝΑ,37.96836,23.70321,Entire home/apt,45,2,3,2021-11-06,0.94,29,176,3,00001239905
52140748,SUPERB LOCATION! Stylish 1 br studio+patio/kitchen,824759,Dasha,,ΚΟΛΩΝΑΚΙ,37.97862,23.74925,Entire home/apt,39,3,2,2021-11-03,0.85,2,365,2,00001344216
52146524,Big and bright apartment close to Acropolis,79106915,Alex,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96124,23.73021,Entire home/apt,36,2,0,,,3,86,0,Exempt
52149334,B1 Brown House Apartment,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.96698,23.70814,Entire home/apt,42,1,20,2021-12-14,5.77,14,261,20,00001194575
52160220,Apartment Erato next to Odeon of Herodes Atticus,184971311,Konstantinos,,ΑΚΡΟΠΟΛΗ,37.96835,23.72461,Entire home/apt,120,1,1,2021-09-26,0.34,14,332,1,00001307466
52160374,Romantic APT w/ Private Patio Next to Acropolis!,388937788,Spyros,,ΑΚΡΟΠΟΛΗ,37.973,23.719528,Entire home/apt,120,1,10,2021-12-16,2.97,4,351,10,00001238329
52161410,Apartment Ourania next to Herodion Theater,184971311,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968,23.72478,Entire home/apt,140,1,4,2021-12-12,1.35,14,288,4,00001307510
52161731,Two Bedroom Apartment in Metaxourgeio,1621474,Mint,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98484,23.71928,Entire home/apt,57,1,4,2021-10-11,1.29,82,350,4,00001340740
52178689,Poliacron Acropolis View / Ancient Agora Athens,44515716,Thanos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97664,23.73027,Entire home/apt,74,1,11,2021-12-12,6.73,1,341,11,00001023847
52179578,Contemporary Apartment with Amazing Views,48830369,Eleana,,ΠΑΓΚΡΑΤΙ,37.972012,23.743757,Entire home/apt,126,1,0,,,1,364,0,00001367144
52180855,MONK Lifestyle Deluxe Suite,421970068,Monk,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97803,23.72818,Entire home/apt,65,1,0,,,4,365,0,00001269198
52181083,ATHENS CENTER2-ΑΘΗΝΑ ΚΕΝΤΡΟ2,241399636,Leonidas,,ΠΕΤΡΑΛΩΝΑ,37.96359,23.70933,Entire home/apt,36,3,2,2021-09-25,0.62,2,0,2,00001345531
52182105,Phaedrus Living: Executive Kriel Suites 001,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99054,23.76723,Entire home/apt,37,1,2,2021-10-23,0.75,16,364,2,00001348887
52183268,Phaedrus Living: Deluxe Kriel Suites 002,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9921,23.76622,Entire home/apt,40,1,3,2021-12-03,2.20,16,362,3,00001348904
52183556,Minimal Grey Appartment,117497501,Athina,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98971,23.7613,Entire home/apt,37,2,8,2021-11-15,2.93,1,79,8,01096029784
52183570,Phaedrus Living: Modern Kriel Suites 003,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99216,23.76755,Entire home/apt,49,1,2,2021-10-11,0.73,16,344,2,00001348930
52183781,Superior Triple Studio | Street View,244702293,Enattica Syntagma,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97521,23.73389,Private room,104,1,0,,,5,365,0,1152259
52183842,Phaedrus Living: Executive Kriel Suites 101,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99165,23.76735,Entire home/apt,41,1,3,2021-12-06,1.64,16,358,3,00001348993
52183954,Phaedrus Living: Modern Kriel Suites 103,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99218,23.76544,Entire home/apt,34,1,1,2021-12-09,1,16,365,1,00001349013
52184040,Phaedrus Living: Deluxe Kriel Suites 102,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99036,23.76693,Entire home/apt,36,1,2,2021-12-05,0.74,16,356,2,00001348988
52184098,Phaedrus Living: Executive Kriel Suites 201,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99161,23.76767,Entire home/apt,49,1,3,2021-12-15,3,16,355,3,00001349029
52184177,Phaedrus Living: Luxury Kriel Suites 202,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99034,23.76693,Entire home/apt,33,1,4,2021-12-22,2.03,16,365,4,00001349055
52184258,Phaedrus Living: Modern Kriel Suites 203,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99208,23.76534,Entire home/apt,43,1,1,2021-10-13,0.42,16,175,1,00001349008
52184303,Phaedrus Living: Modern Kriel Suites 204,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99005,23.76591,Entire home/apt,44,1,2,2021-11-19,1.13,16,362,2,00001349060
52184382,Phaedrus Living: Executive Kriel Suites 301,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99044,23.76537,Entire home/apt,49,1,2,2021-12-07,2,16,359,2,00001349040
52184428,Phaedrus Living: Luxury Kriel Suites 302,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99038,23.76729,Entire home/apt,46,1,2,2021-12-05,1.22,16,361,2,00001349076
52184469,Phaedrus Living: Modern Kriel Suites 303,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99226,23.76674,Entire home/apt,36,1,1,2021-12-16,1,16,364,1,00001349109
52184517,Phaedrus Living: Modern Kriel Suites 304,93691539,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99006,23.76553,Entire home/apt,37,1,2,2021-11-09,0.68,16,364,2,00001349081
52184940,Hip studio in Hip Pagrati,113353393,Harry,,ΠΑΓΚΡΑΤΙ,37.970963,23.745935,Entire home/apt,62,2,4,2021-11-14,1.74,25,363,4,00001341380
52190317,Museum backyard apartment,32948108,Michalis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98923,23.72932,Entire home/apt,38,1,1,2021-10-03,0.37,9,365,1,00000876076
52211216,Cozy apartement with a stunning view of Lycabettus,343069015,Anastasia,,ΠΑΓΚΡΑΤΙ,37.96955,23.74904,Entire home/apt,32,2,6,2021-12-22,2.31,1,251,6,00001346130
52216561,B2 Blue House Apartment,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.9666,23.70604,Entire home/apt,45,1,9,2021-12-21,2.93,14,342,9,00001194575
52218112,NEW! Classy 2bd+patio in the posh area of Athens!,824759,Dasha,,ΚΟΛΩΝΑΚΙ,37.9784,23.74955,Entire home/apt,59,3,2,2021-11-10,0.76,2,80,2,00001344216
52219520,"STUNNING Penthouse with Acropolis View, ACROPOLIS",98187163,Eleni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96624,23.72643,Entire home/apt,61,2,5,2021-12-12,3.66,1,352,5,01119531305
52220236,Renovated 1 bedroom studio in Monastiraki,34203916,Athanasios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97858,23.72745,Entire home/apt,38,1,8,2021-12-19,2.50,1,76,8,00001348739
52233256,FOS DownTown SUITES - Deluxe Room,422824931,Fos DownTown,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97683,23.731836,Private room,86,1,0,,,7,361,0,14188300100
52233501,Gemelli I homm Apartment Skoufa str Kolonaki,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.981579,23.737274,Entire home/apt,41,2,3,2021-11-16,1.18,153,333,3,00001342621
52233971,Gemelli II homm Apartment Skoufa str Kolonaki,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.981579,23.737274,Entire home/apt,44,2,1,2021-12-18,1,153,337,1,00001342722
52239653,A lovely apartment in Athens,422871569,Shkelqim,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0163,23.73444,Entire home/apt,45,1,1,2021-10-17,0.44,1,365,1,00001346937
52249689,NLH Kerameikos | Standard Double Room,160981038,Nlh,,ΠΕΤΡΑΛΩΝΑ,37.97883,23.7202,Private room,53,1,0,,,20,357,0,0206K134K0340101
52249966,NLH Kerameikos | Family Room,160981038,Nlh,,ΚΕΡΑΜΕΙΚΟΣ,37.97967,23.71949,Private room,69,1,0,,,20,356,0,0206K134K0340101
52250104,NLH Kerameikos | Comfort Room,160981038,Nlh,,ΚΕΡΑΜΕΙΚΟΣ,37.97955,23.72162,Private room,61,1,0,,,20,346,0,0206K134K0340101
52250826,NLH Kerameikos | Superior Suite Veranda,160981038,Nlh,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98095,23.72103,Private room,77,1,0,,,20,348,0,0206K134K0340101
52250930,Standard Double Room,422952414,Enattica,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97651,23.72987,Entire home/apt,91,1,2,2021-10-03,0.72,2,364,2,1152259
52251417,Standard Triple Room,422952414,Enattica,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97574,23.72994,Entire home/apt,124,1,0,,,2,364,0,1152259
